age,age_cat,coninc,coninc_cat,coninc_log,decrease_imm,degree,hs_or_college,letin1a,othlang,partyid,president,race,sex,year,vstrat,vpsu,wtsscomp
34,30-39,59895.0,40K-60K,11.000348308165432,,College,Some college,,Yes,Democrat,Obama,White,Female,2016,3237.0,1.0,1.564363363
32,30-39,39930.0,30K-40K,10.594883200057266,Decrease,College,Some college,Reduced a little,No,Democrat,Obama,White,Female,2016,3237.0,1.0,0.478496756
24,18-29,87120.0,80K-100K,11.375041757606843,Increase or stay the same,No degree,HS or less,Remain the same,No,Independent,Obama,White,Female,2016,3237.0,1.0,0.956993511
31,30-39,32670.0,30K-40K,10.394212504595115,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,White,Female,2016,3237.0,1.0,0.478496756
32,30-39,32670.0,30K-40K,10.394212504595115,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,Black,Female,2016,3237.0,1.0,0.478496756
22,18-29,13612.5,<20K,9.518743767241215,,HS or assoc,HS or less,,No,Democrat,Obama,White,Male,2016,3237.0,1.0,1.564363363
25,18-29,39930.0,30K-40K,10.594883200057266,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,Black,Male,2016,3237.0,1.0,0.478496756
34,30-39,49005.0,40K-60K,10.799677612703281,Increase or stay the same,College,Some college,Increased a little,Yes,Republican,Obama,Black,Female,2016,3237.0,1.0,0.956993511
35,30-39,8167.5,<20K,9.007918143475225,,HS or assoc,HS or less,,Yes,,Obama,Other,Female,2016,3237.0,1.0,0.956993511
60,60-69,32670.0,30K-40K,10.394212504595115,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,Black,Female,2016,3237.0,2.0,0.478496756
64,60-69,49005.0,40K-60K,10.799677612703281,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,White,Female,2016,3237.0,2.0,0.478496756
26,18-29,23595.0,20K-30K,10.068790104160488,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2016,3237.0,2.0,0.478496756
30,30-39,15427.5,<20K,9.643906910195222,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Independent,Obama,White,Male,2016,3237.0,2.0,0.783650108
63,60-69,72600.0,60K-80K,11.192720200812888,,College,Some college,,No,Democrat,Obama,White,Male,2016,3237.0,2.0,0.782181681
46,40-49,116160.0,100K-160K,11.662723830058622,Decrease,College,Some college,Reduced a little,Yes,Republican,Obama,White,Male,2016,3237.0,2.0,0.956993511
24,18-29,6534.0,<20K,8.784774592161016,Decrease,HS or assoc,HS or less,Reduced a little,Yes,Republican,Obama,Other,Male,2016,3237.0,2.0,0.956993511
32,30-39,15427.5,<20K,9.643906910195222,Increase or stay the same,HS or assoc,Some college,Increased a lot,Yes,Independent,Obama,White,Male,2016,3237.0,2.0,0.956993511
61,60-69,11797.5,<20K,9.375642923600543,,College,Some college,,Yes,Republican,Obama,White,Male,2016,3237.0,2.0,0.478496756
57,50-59,163843.847,160K+,12.006669100782233,Decrease,College,Some college,Reduced a lot,Yes,Republican,Obama,White,Female,2016,3237.0,2.0,0.956993511
40,40-49,87120.0,80K-100K,11.375041757606843,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Male,2016,3237.0,2.0,0.956993511
42,40-49,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Female,2016,3237.0,2.0,1.913987023
64,60-69,39930.0,30K-40K,10.594883200057266,Decrease,College,Some college,Reduced a lot,No,Republican,Obama,White,Female,2016,3237.0,2.0,0.956993511
50,50-59,1452.0,<20K,7.280697195384741,Increase or stay the same,College,Some college,Remain the same,Yes,Democrat,Obama,White,Female,2016,3237.0,2.0,1.435490267
41,40-49,87120.0,80K-100K,11.375041757606843,,College,Some college,,No,Independent,Obama,White,Male,2016,3237.0,2.0,1.564363363
58,50-59,87120.0,80K-100K,11.375041757606843,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,White,Male,2016,3237.0,2.0,0.956993511
71,70+,72600.0,60K-80K,11.192720200812888,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Democrat,Obama,White,Female,2016,3237.0,2.0,1.564363363
58,50-59,87120.0,80K-100K,11.375041757606843,Decrease,College,Some college,Reduced a little,No,Republican,Obama,White,Female,2016,3237.0,2.0,0.956993511
55,50-59,72600.0,60K-80K,11.192720200812888,Increase or stay the same,College,Some college,Remain the same,No,Independent,Obama,White,Male,2016,3237.0,2.0,1.435490267
65,60-69,59895.0,40K-60K,11.000348308165432,,College,Some college,,No,Democrat,Obama,White,Female,2016,3237.0,2.0,1.435490267
27,18-29,116160.0,100K-160K,11.662723830058622,Decrease,College,Some college,Reduced a lot,Yes,Republican,Obama,White,Male,2016,3237.0,2.0,1.564363363
43,40-49,27225.0,20K-30K,10.21189094780116,,College,Some college,,Yes,Democrat,Obama,White,Male,2016,3237.0,2.0,0.478496756
29,18-29,11797.5,<20K,9.375642923600543,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Female,2016,3237.0,2.0,1.435490267
56,50-59,87120.0,80K-100K,11.375041757606843,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Male,2016,3237.0,2.0,1.435490267
67,60-69,39930.0,30K-40K,10.594883200057266,Increase or stay the same,College,Some college,Increased a lot,No,Democrat,Obama,White,Female,2016,3237.0,2.0,0.956993511
21,18-29,72600.0,60K-80K,11.192720200812888,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,White,Male,2016,3237.0,2.0,1.913987023
69,60-69,32670.0,30K-40K,10.394212504595115,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Male,2016,3237.0,2.0,0.478496756
62,60-69,32670.0,30K-40K,10.394212504595115,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Female,2016,3238.0,1.0,0.956993511
23,18-29,49005.0,40K-60K,10.799677612703281,,HS or assoc,HS or less,,Yes,Independent,Obama,White,Female,2016,3238.0,1.0,1.564363363
43,40-49,116160.0,100K-160K,11.662723830058622,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Female,2016,3238.0,1.0,0.956993511
46,40-49,39930.0,30K-40K,10.594883200057266,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2016,3238.0,1.0,0.956993511
34,30-39,101640.0,100K-160K,11.5291924374341,Increase or stay the same,College,Some college,Remain the same,Yes,Democrat,Obama,White,Male,2016,3238.0,1.0,0.956993511
40,40-49,116160.0,100K-160K,11.662723830058622,Increase or stay the same,College,Some college,Remain the same,Yes,Independent,Obama,White,Male,2016,3238.0,1.0,1.564363363
56,50-59,32670.0,30K-40K,10.394212504595115,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,White,Male,2016,3238.0,1.0,0.478496756
25,18-29,49005.0,40K-60K,10.799677612703281,,College,Some college,,No,Democrat,Obama,White,Female,2016,3238.0,1.0,1.564363363
77,70+,23595.0,20K-30K,10.068790104160488,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2016,3238.0,1.0,1.564363363
30,30-39,39930.0,30K-40K,10.594883200057266,,College,Some college,,No,Democrat,Obama,White,Male,2016,3238.0,1.0,1.564363363
70,70+,27225.0,20K-30K,10.21189094780116,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,White,Male,2016,3238.0,1.0,0.478496756
70,70+,32670.0,30K-40K,10.394212504595115,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2016,3238.0,1.0,0.478496756
79,70+,39930.0,30K-40K,10.594883200057266,Decrease,College,Some college,Reduced a little,No,Republican,Obama,White,Male,2016,3238.0,1.0,0.956993511
59,50-59,15427.5,<20K,9.643906910195222,,HS or assoc,HS or less,,No,Democrat,Obama,White,Male,2016,3238.0,1.0,0.782181681
61,60-69,101640.0,100K-160K,11.5291924374341,Increase or stay the same,College,Some college,Increased a lot,No,Democrat,Obama,White,Female,2016,3238.0,1.0,0.956993511
68,60-69,39930.0,30K-40K,10.594883200057266,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Independent,Obama,White,Male,2016,3238.0,1.0,0.956993511
29,18-29,32670.0,30K-40K,10.394212504595115,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2016,3238.0,1.0,0.478496756
31,30-39,9982.5,<20K,9.208588838937377,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,Black,Female,2016,3238.0,1.0,0.782181681
32,30-39,23595.0,20K-30K,10.068790104160488,Increase or stay the same,College,Some college,Increased a little,Yes,Democrat,Obama,White,Male,2016,3238.0,1.0,0.782181681
27,18-29,11797.5,<20K,9.375642923600543,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,Black,Female,2016,3238.0,1.0,0.956993511
47,40-49,15427.5,<20K,9.643906910195222,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2016,3238.0,1.0,1.564363363
35,30-39,17242.5,<20K,9.755132545305447,,HS or assoc,Some college,,No,Republican,Obama,White,Male,2016,3238.0,1.0,0.956993511
54,50-59,32670.0,30K-40K,10.394212504595115,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2016,3238.0,1.0,0.478496756
54,50-59,5445.0,<20K,8.602453035367061,Decrease,No degree,HS or less,Reduced a little,No,Democrat,Obama,Black,Male,2016,3238.0,1.0,0.782181681
31,30-39,11797.5,<20K,9.375642923600543,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2016,3238.0,1.0,0.956993511
55,50-59,59895.0,40K-60K,11.000348308165432,,HS or assoc,HS or less,,No,Independent,Obama,White,Female,2016,3238.0,1.0,2.346545044
61,60-69,23595.0,20K-30K,10.068790104160488,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,Black,Female,2016,3238.0,1.0,0.478496756
26,18-29,27225.0,20K-30K,10.21189094780116,,HS or assoc,HS or less,,No,Democrat,Obama,White,Male,2016,3238.0,1.0,0.956993511
60,60-69,87120.0,80K-100K,11.375041757606843,Decrease,HS or assoc,HS or less,Reduced a little,No,Republican,Obama,White,Female,2016,3238.0,1.0,1.564363363
60,60-69,5445.0,<20K,8.602453035367061,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Female,2016,3238.0,1.0,0.478496756
25,18-29,15427.5,<20K,9.643906910195222,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Male,2016,3238.0,1.0,0.956993511
56,50-59,39930.0,30K-40K,10.594883200057266,,College,Some college,,No,Independent,Obama,White,Male,2016,3238.0,2.0,0.956993511
57,50-59,13612.5,<20K,9.518743767241215,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2016,3238.0,2.0,0.478496756
49,40-49,363.0,<20K,5.8944028342648505,Increase or stay the same,No degree,HS or less,Increased a little,No,Democrat,Obama,Black,Male,2016,3238.0,2.0,0.956993511
82,70+,13612.5,<20K,9.518743767241215,,No degree,HS or less,,No,Democrat,Obama,Black,Male,2016,3238.0,2.0,1.913987023
53,50-59,23595.0,20K-30K,10.068790104160488,Decrease,No degree,HS or less,Reduced a little,No,Democrat,Obama,Black,Male,2016,3238.0,2.0,0.782181681
22,18-29,11797.5,<20K,9.375642923600543,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,Black,Female,2016,3238.0,2.0,0.782181681
29,18-29,49005.0,40K-60K,10.799677612703281,Decrease,HS or assoc,Some college,Reduced a lot,No,Independent,Obama,Black,Male,2016,3238.0,2.0,2.346545044
50,50-59,59895.0,40K-60K,11.000348308165432,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Independent,Obama,White,Female,2016,3238.0,2.0,0.956993511
35,30-39,19965.0,<20K,9.901736019497323,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Independent,Obama,White,Female,2016,3238.0,2.0,0.478496756
56,50-59,27225.0,20K-30K,10.21189094780116,Decrease,College,Some college,Reduced a lot,No,Republican,Obama,White,Male,2016,3238.0,2.0,0.478496756
82,70+,13612.5,<20K,9.518743767241215,,HS or assoc,HS or less,,No,Democrat,Obama,White,Male,2016,3238.0,2.0,0.956993511
39,30-39,,,,Decrease,No degree,HS or less,Reduced a lot,No,Democrat,Obama,White,Male,2016,3238.0,2.0,0.956993511
50,50-59,39930.0,30K-40K,10.594883200057266,,No degree,HS or less,,No,Republican,Obama,White,Female,2016,3238.0,2.0,1.435490267
50,50-59,13612.5,<20K,9.518743767241215,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,White,Female,2016,3238.0,2.0,0.478496756
22,18-29,49005.0,40K-60K,10.799677612703281,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Male,2016,3238.0,2.0,0.956993511
52,50-59,17242.5,<20K,9.755132545305447,,College,Some college,,No,Democrat,Obama,White,Female,2016,3238.0,2.0,0.782181681
66,60-69,39930.0,30K-40K,10.594883200057266,Increase or stay the same,College,Some college,Remain the same,Yes,Democrat,Obama,White,Female,2016,3238.0,2.0,1.564363363
38,30-39,39930.0,30K-40K,10.594883200057266,,No degree,HS or less,,No,Democrat,Obama,White,Female,2016,3238.0,2.0,0.956993511
39,30-39,49005.0,40K-60K,10.799677612703281,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Independent,Obama,White,Female,2016,3238.0,2.0,2.346545044
38,30-39,23595.0,20K-30K,10.068790104160488,Decrease,No degree,HS or less,Reduced a lot,No,Independent,Obama,White,Male,2016,3238.0,2.0,0.956993511
62,60-69,116160.0,100K-160K,11.662723830058622,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Republican,Obama,White,Female,2016,3238.0,2.0,0.956993511
43,40-49,59895.0,40K-60K,11.000348308165432,,HS or assoc,Some college,,No,Democrat,Obama,Black,Female,2016,3238.0,2.0,2.392483779
53,50-59,39930.0,30K-40K,10.594883200057266,Decrease,HS or assoc,HS or less,Reduced a little,No,Republican,Obama,White,Female,2016,3238.0,2.0,0.956993511
39,30-39,39930.0,30K-40K,10.594883200057266,,HS or assoc,HS or less,,No,Independent,Obama,White,Male,2016,3238.0,2.0,1.435490267
23,18-29,163843.847,160K+,12.006669100782233,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,White,Female,2016,3238.0,2.0,0.956993511
69,60-69,32670.0,30K-40K,10.394212504595115,Increase or stay the same,College,Some college,Increased a little,Yes,Democrat,Obama,White,Female,2016,3238.0,2.0,0.478496756
56,50-59,49005.0,40K-60K,10.799677612703281,,HS or assoc,HS or less,,Yes,Independent,Obama,White,Female,2016,3238.0,2.0,2.346545044
77,70+,27225.0,20K-30K,10.21189094780116,Decrease,College,Some college,Reduced a lot,Yes,Republican,Obama,White,Male,2016,3238.0,2.0,0.956993511
77,70+,9982.5,<20K,9.208588838937377,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Republican,Obama,White,Male,2016,3238.0,2.0,0.478496756
61,60-69,87120.0,80K-100K,11.375041757606843,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Male,2016,3238.0,2.0,0.956993511
39,30-39,72600.0,60K-80K,11.192720200812888,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2016,3238.0,2.0,1.435490267
83,70+,17242.5,<20K,9.755132545305447,,No degree,HS or less,,No,Republican,Obama,Other,Female,2016,3238.0,2.0,0.478496756
65,60-69,49005.0,40K-60K,10.799677612703281,Decrease,HS or assoc,HS or less,Reduced a little,Yes,Republican,Obama,White,Male,2016,3238.0,2.0,1.913987023
27,18-29,116160.0,100K-160K,11.662723830058622,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Male,2016,3238.0,2.0,0.478496756
59,50-59,8167.5,<20K,9.007918143475225,Decrease,HS or assoc,HS or less,Reduced a little,No,Republican,Obama,Black,Male,2016,3239.0,1.0,0.478496756
63,60-69,49005.0,40K-60K,10.799677612703281,,College,Some college,,No,Independent,Obama,White,Female,2016,3239.0,1.0,0.956993511
50,50-59,13612.5,<20K,9.518743767241215,Decrease,HS or assoc,Some college,Reduced a lot,No,Republican,Obama,White,Male,2016,3239.0,1.0,0.956993511
72,70+,19965.0,<20K,9.901736019497323,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2016,3239.0,1.0,1.435490267
42,40-49,,,,,HS or assoc,HS or less,,No,Independent,Obama,White,Female,2016,3239.0,1.0,0.956993511
52,50-59,163843.847,160K+,12.006669100782233,,College,Some college,,No,Republican,Obama,White,Female,2016,3239.0,1.0,2.346545044
75,70+,87120.0,80K-100K,11.375041757606843,,HS or assoc,HS or less,,No,Democrat,Obama,White,Male,2016,3239.0,1.0,0.956993511
40,40-49,163843.847,160K+,12.006669100782233,,College,Some college,,Yes,Republican,Obama,White,Female,2016,3239.0,1.0,0.782181681
69,60-69,49005.0,40K-60K,10.799677612703281,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,White,Female,2016,3239.0,1.0,0.478496756
62,60-69,163843.847,160K+,12.006669100782233,Increase or stay the same,College,Some college,Remain the same,No,Democrat,Obama,White,Female,2016,3239.0,1.0,0.956993511
42,40-49,163843.847,160K+,12.006669100782233,,College,Some college,,No,Republican,Obama,White,Male,2016,3239.0,1.0,0.956993511
82,70+,15427.5,<20K,9.643906910195222,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Republican,Obama,White,Female,2016,3239.0,1.0,0.478496756
74,70+,,,,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Republican,Obama,White,Female,2016,3239.0,1.0,0.956993511
83,70+,5445.0,<20K,8.602453035367061,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Female,2016,3239.0,1.0,0.478496756
76,70+,163843.847,160K+,12.006669100782233,Increase or stay the same,HS or assoc,Some college,Increased a little,No,Democrat,Obama,White,Male,2016,3239.0,1.0,1.564363363
52,50-59,116160.0,100K-160K,11.662723830058622,,College,Some college,,Yes,Democrat,Obama,White,Female,2016,3239.0,1.0,0.956993511
23,18-29,163843.847,160K+,12.006669100782233,Decrease,College,Some college,Reduced a little,Yes,Republican,Obama,White,Male,2016,3239.0,1.0,1.435490267
19,18-29,49005.0,40K-60K,10.799677612703281,Increase or stay the same,HS or assoc,HS or less,Increased a little,Yes,Democrat,Obama,Black,Male,2016,3239.0,1.0,1.913987023
51,50-59,39930.0,30K-40K,10.594883200057266,,HS or assoc,HS or less,,No,Independent,Obama,Black,Female,2016,3239.0,1.0,1.435490267
37,30-39,27225.0,20K-30K,10.21189094780116,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,Other,Female,2016,3239.0,1.0,0.956993511
53,50-59,17242.5,<20K,9.755132545305447,Decrease,No degree,HS or less,Reduced a little,No,,Obama,Black,Female,2016,3239.0,1.0,0.478496756
51,50-59,,,,,,,,No,Democrat,Obama,Black,Male,2016,3239.0,1.0,0.956993511
28,18-29,49005.0,40K-60K,10.799677612703281,Decrease,College,Some college,Reduced a little,Yes,Republican,Obama,White,Male,2016,3239.0,1.0,1.564363363
31,30-39,87120.0,80K-100K,11.375041757606843,,HS or assoc,HS or less,,Yes,Independent,Obama,Black,Male,2016,3239.0,1.0,0.956993511
43,40-49,72600.0,60K-80K,11.192720200812888,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2016,3239.0,1.0,0.956993511
89,70+,23595.0,20K-30K,10.068790104160488,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Democrat,Obama,Black,Male,2016,3239.0,1.0,0.956993511
56,50-59,59895.0,40K-60K,11.000348308165432,,HS or assoc,HS or less,,No,Democrat,Obama,Other,Male,2016,3239.0,1.0,0.478496756
